day,hour,price,action,reward
557,15,65.02,0.0,-0.0
557,16,62.99,1.0,-629.9
557,17,59.78,0.0,-0.0
557,18,58.6,0.0,-0.0
557,19,61.04,1.0,-610.4
557,20,59.31,0.0,-0.0
557,21,57.29,0.0,-0.0
557,22,55.8,1.0,-558.0
557,23,55.76,1.0,-557.6
557,24,48.8,-1.0,390.40000000000003
558,1,45.4,1.0,-454.0
558,2,42.4,1.0,-424.0
558,3,35.58,1.0,-355.79999999999995
558,4,18.24,1.0,-182.39999999999998
558,5,13.34,1.0,-133.4
558,6,41.71,1.0,-417.1
558,7,45.36,1.0,-453.6
558,8,49.62,1.0,-496.2
558,9,56.2,0.0,-0.0
558,10,57.43,0.0,-0.0
558,11,58.14,0.0,-0.0
558,12,59.06,0.0,-0.0
558,13,57.07,0.0,-0.0
558,14,57.23,1.0,-572.3
558,15,57.59,0.0,-0.0
558,16,55.52,1.0,-555.2
558,17,54.15,0.0,-0.0
558,18,54.59,0.0,-0.0
558,19,56.06,1.0,-560.6
558,20,53.25,0.0,-0.0
558,21,46.1,0.0,-0.0
558,22,47.57,1.0,-475.7
558,23,49.64,1.0,-496.4
558,24,43.27,-1.0,346.1600000000001
559,1,41.51,1.0,-415.09999999999997
559,2,38.16,1.0,-381.59999999999997
559,3,36.13,1.0,-361.3
559,4,16.18,1.0,-161.8
559,5,14.56,1.0,-145.6
559,6,30.3,1.0,-303.0
559,7,45.5,1.0,-455.0
559,8,50.83,1.0,-508.29999999999995
559,9,53.27,0.0,-0.0
559,10,59.49,0.0,-0.0
559,11,60.93,0.0,-0.0
559,12,61.26,0.0,-0.0
559,13,59.75,0.0,-0.0
559,14,59.91,1.0,-599.0999999999999
559,15,58.83,0.0,-0.0
559,16,60.63,1.0,-606.3000000000001
559,17,58.92,0.0,-0.0
559,18,53.2,0.0,-0.0
559,19,54.08,1.0,-540.8
559,20,51.11,0.0,-0.0
559,21,48.0,0.0,-0.0
559,22,47.69,1.0,-476.9
559,23,50.39,1.0,-503.9
559,24,43.09,-1.0,344.72
560,1,16.95,1.0,-169.5
560,2,17.26,1.0,-172.60000000000002
560,3,14.93,1.0,-149.3
560,4,13.18,1.0,-131.8
560,5,12.56,1.0,-125.60000000000001
560,6,11.08,1.0,-110.8
560,7,10.99,1.0,-109.9
560,8,11.16,1.0,-111.6
560,9,11.96,0.0,-0.0
560,10,16.25,0.0,-0.0
560,11,51.1,0.0,-0.0
560,12,18.81,0.0,-0.0
560,13,19.64,0.0,-0.0
560,14,17.63,1.0,-176.29999999999998
560,15,16.71,0.0,-0.0
560,16,14.97,1.0,-149.70000000000002
560,17,14.59,0.0,-0.0
560,18,49.49,0.0,-0.0
560,19,16.77,1.0,-167.7
560,20,17.96,0.0,-0.0
560,21,16.96,0.0,-0.0
560,22,17.01,1.0,-170.10000000000002
560,23,40.0,1.0,-400.0
560,24,36.85,-1.0,294.8
561,1,33.81,1.0,-338.1
561,2,14.41,1.0,-144.1
561,3,12.24,1.0,-122.4
561,4,10.18,1.0,-101.8
561,5,10.2,1.0,-102.0
561,6,15.5,1.0,-155.0
561,7,43.59,1.0,-435.90000000000003
561,8,40.0,1.0,-400.0
561,9,50.8,0.0,-0.0
561,10,52.43,0.0,-0.0
561,11,52.44,0.0,-0.0
561,12,54.99,0.0,-0.0
561,13,54.93,0.0,-0.0
561,14,54.94,1.0,-549.4
561,15,55.2,0.0,-0.0
561,16,53.61,1.0,-536.1
561,17,51.61,0.0,-0.0
561,18,53.29,0.0,-0.0
561,19,56.63,1.0,-566.3000000000001
561,20,54.01,0.0,-0.0
561,21,53.96,0.0,-0.0
561,22,55.13,1.0,-551.3000000000001
561,23,59.16,1.0,-591.5999999999999
561,24,54.35,-1.0,434.8
562,1,18.72,1.0,-187.2
562,2,16.62,1.0,-166.20000000000002
562,3,13.94,1.0,-139.4
562,4,11.36,1.0,-113.6
562,5,10.67,1.0,-106.7
562,6,10.75,1.0,-107.5
562,7,10.57,1.0,-105.7
562,8,13.07,1.0,-130.7
562,9,18.11,0.0,-0.0
562,10,46.34,0.0,-0.0
562,11,22.21,0.0,-0.0
562,12,40.19,0.0,-0.0
562,13,43.35,0.0,-0.0
562,14,42.1,1.0,-421.0
562,15,41.9,0.0,-0.0
562,16,41.11,1.0,-411.1
562,17,16.24,0.0,-0.0
562,18,17.54,0.0,-0.0
562,19,18.89,1.0,-188.9
562,20,19.15,0.0,-0.0
562,21,16.29,0.0,-0.0
562,22,16.89,1.0,-168.9
562,23,42.38,1.0,-423.8
562,24,39.09,-1.0,312.72
563,1,11.95,1.0,-119.5
563,2,11.92,1.0,-119.2
563,3,10.19,1.0,-101.89999999999999
563,4,10.05,1.0,-100.5
563,5,9.99,1.0,-99.9
563,6,9.92,1.0,-99.2
563,7,9.98,1.0,-99.80000000000001
563,8,9.91,1.0,-99.1
563,9,10.2,0.0,-0.0
563,10,10.36,0.0,-0.0
563,11,11.77,0.0,-0.0
563,12,12.83,0.0,-0.0
563,13,13.92,0.0,-0.0
563,14,12.59,1.0,-125.9
563,15,10.4,0.0,-0.0
563,16,10.2,1.0,-102.0
563,17,10.19,0.0,-0.0
563,18,10.18,0.0,-0.0
563,19,11.44,1.0,-114.39999999999999
563,20,12.07,0.0,-0.0
563,21,12.22,0.0,-0.0
563,22,13.94,1.0,-139.4
563,23,22.72,1.0,-227.2
563,24,19.91,-1.0,159.28
564,1,11.3,1.0,-113.0
564,2,10.76,1.0,-107.6
564,3,10.58,1.0,-105.8
564,4,10.42,1.0,-104.2
564,5,10.47,1.0,-104.7
564,6,10.29,1.0,-102.89999999999999
564,7,10.6,1.0,-106.0
564,8,40.01,1.0,-400.09999999999997
564,9,50.62,0.0,-0.0
564,10,49.93,0.0,-0.0
564,11,50.5,0.0,-0.0
564,12,53.02,0.0,-0.0
564,13,51.39,0.0,-0.0
564,14,50.84,1.0,-508.40000000000003
564,15,50.55,0.0,-0.0
564,16,47.09,1.0,-470.90000000000003
564,17,47.14,0.0,-0.0
564,18,50.56,0.0,-0.0
564,19,53.98,1.0,-539.8
564,20,54.03,0.0,-0.0
564,21,52.93,0.0,-0.0
564,22,48.86,1.0,-488.6
564,23,51.12,1.0,-511.2
564,24,44.93,-1.0,359.44000000000005
565,1,24.41,1.0,-244.1
565,2,10.6,1.0,-106.0
565,3,10.46,1.0,-104.60000000000001
565,4,10.5,1.0,-105.0
565,5,10.28,1.0,-102.8
565,6,10.58,1.0,-105.8
565,7,14.41,1.0,-144.1
565,8,50.25,1.0,-502.5
565,9,54.98,0.0,-0.0
565,10,58.04,0.0,-0.0
565,11,56.2,0.0,-0.0
565,12,59.79,0.0,-0.0
565,13,58.91,0.0,-0.0
565,14,58.93,1.0,-589.3
565,15,58.57,0.0,-0.0
565,16,57.99,1.0,-579.9
565,17,56.08,0.0,-0.0
565,18,56.19,0.0,-0.0
565,19,57.66,1.0,-576.5999999999999
565,20,53.03,0.0,-0.0
565,21,53.04,0.0,-0.0
565,22,53.19,1.0,-531.9
565,23,53.18,1.0,-531.8
565,24,47.37,-1.0,378.96000000000004
566,1,15.96,1.0,-159.60000000000002
566,2,13.03,1.0,-130.29999999999998
566,3,11.2,1.0,-112.0
566,4,10.85,1.0,-108.5
566,5,11.12,1.0,-111.19999999999999
566,6,11.32,1.0,-113.2
566,7,27.48,1.0,-274.8
566,8,49.57,1.0,-495.7
566,9,56.22,0.0,-0.0
566,10,60.09,0.0,-0.0
566,11,62.45,0.0,-0.0
566,12,64.77,0.0,-0.0
566,13,61.74,0.0,-0.0
566,14,61.1,1.0,-611.0
566,15,60.23,0.0,-0.0
566,16,58.06,1.0,-580.6
566,17,50.83,0.0,-0.0
566,18,39.93,0.0,-0.0
566,19,50.0,1.0,-500.0
566,20,47.97,0.0,-0.0
566,21,47.0,0.0,-0.0
566,22,45.91,1.0,-459.09999999999997
566,23,48.36,1.0,-483.6
566,24,43.45,-1.0,347.6
567,1,43.68,1.0,-436.8
567,2,32.79,1.0,-327.9
567,3,25.82,1.0,-258.2
567,4,10.76,1.0,-107.6
567,5,10.64,1.0,-106.4
567,6,10.73,1.0,-107.30000000000001
567,7,14.35,1.0,-143.5
567,8,48.48,1.0,-484.79999999999995
567,9,53.77,0.0,-0.0
567,10,58.01,0.0,-0.0
567,11,57.96,0.0,-0.0
567,12,59.97,0.0,-0.0
567,13,58.03,0.0,-0.0
567,14,54.87,1.0,-548.6999999999999
567,15,52.93,0.0,-0.0
567,16,52.15,1.0,-521.5
567,17,52.0,0.0,-0.0
567,18,53.49,0.0,-0.0
567,19,55.3,1.0,-553.0
567,20,54.25,0.0,-0.0
567,21,54.74,0.0,-0.0
567,22,53.97,1.0,-539.7
567,23,56.38,1.0,-563.8000000000001
567,24,49.88,-1.0,399.04
568,1,42.04,1.0,-420.4
568,2,37.93,1.0,-379.3
568,3,32.12,1.0,-321.2
568,4,18.87,1.0,-188.70000000000002
568,5,12.88,1.0,-128.8
568,6,37.31,1.0,-373.1
568,7,45.01,1.0,-450.09999999999997
568,8,53.03,1.0,-530.3
568,9,59.68,0.0,-0.0
568,10,59.49,0.0,-0.0
568,11,60.05,0.0,-0.0
568,12,60.85,0.0,-0.0
568,13,56.09,0.0,-0.0
568,14,53.01,1.0,-530.1
568,15,51.02,0.0,-0.0
568,16,50.52,1.0,-505.20000000000005
568,17,47.37,0.0,-0.0
568,18,50.51,0.0,-0.0
568,19,53.01,1.0,-530.1
568,20,51.09,0.0,-0.0
568,21,49.99,0.0,-0.0
568,22,50.6,1.0,-506.0
568,23,53.19,1.0,-531.9
568,24,50.55,-1.0,404.40000000000003
569,1,17.16,1.0,-171.6
569,2,18.62,1.0,-186.20000000000002
569,3,12.74,1.0,-127.4
569,4,10.19,1.0,-101.89999999999999
569,5,10.19,1.0,-101.89999999999999
569,6,9.88,1.0,-98.80000000000001
569,7,9.9,1.0,-99.0
569,8,10.48,1.0,-104.80000000000001
569,9,12.43,0.0,-0.0
569,10,15.86,0.0,-0.0
569,11,18.0,0.0,-0.0
569,12,18.6,0.0,-0.0
569,13,30.05,0.0,-0.0
569,14,18.0,1.0,-180.0
569,15,18.0,0.0,-0.0
569,16,16.77,1.0,-167.7
569,17,13.48,0.0,-0.0
569,18,12.77,0.0,-0.0
569,19,14.79,1.0,-147.89999999999998
569,20,15.22,0.0,-0.0
569,21,13.32,0.0,-0.0
569,22,13.36,1.0,-133.6
569,23,41.71,1.0,-417.1
569,24,24.24,-1.0,193.92
570,1,13.09,1.0,-130.9
570,2,10.17,1.0,-101.7
570,3,7.91,1.0,-79.1
570,4,3.98,1.0,-39.8
570,5,3.48,1.0,-34.8
570,6,1.91,1.0,-19.099999999999998
570,7,1.61,1.0,-16.1
570,8,5.93,1.0,-59.3
570,9,6.27,0.0,-0.0
570,10,11.02,0.0,-0.0
570,11,12.57,0.0,-0.0
570,12,14.91,0.0,-0.0
570,13,17.04,0.0,-0.0
570,14,15.06,1.0,-150.6
570,15,11.84,0.0,-0.0
570,16,10.91,1.0,-109.1
570,17,10.15,0.0,-0.0
570,18,10.11,0.0,-0.0
570,19,12.86,1.0,-128.6
570,20,14.55,0.0,-0.0
570,21,14.6,0.0,-0.0
570,22,17.67,1.0,-176.70000000000002
570,23,22.12,1.0,-221.20000000000002
570,24,20.36,-1.0,162.88
571,1,12.38,1.0,-123.80000000000001
571,2,11.62,1.0,-116.19999999999999
571,3,10.99,1.0,-109.9
571,4,10.2,1.0,-102.0
571,5,10.2,1.0,-102.0
571,6,11.27,1.0,-112.69999999999999
571,7,35.74,1.0,-357.40000000000003
571,8,50.54,1.0,-505.4
571,9,55.22,0.0,-0.0
571,10,54.02,0.0,-0.0
571,11,56.51,0.0,-0.0
571,12,58.63,0.0,-0.0
571,13,57.98,0.0,-0.0
571,14,58.1,1.0,-581.0
571,15,56.28,0.0,-0.0
571,16,54.95,1.0,-549.5
571,17,55.74,0.0,-0.0
571,18,54.06,0.0,-0.0
571,19,56.16,1.0,-561.5999999999999
571,20,55.41,0.0,-0.0
571,21,45.62,0.0,-0.0
571,22,44.46,1.0,-444.6
571,23,52.05,1.0,-520.5
571,24,44.92,-1.0,359.36000000000007
572,1,44.01,1.0,-440.09999999999997
572,2,39.92,1.0,-399.20000000000005
572,3,12.72,1.0,-127.2
572,4,10.79,1.0,-107.89999999999999
572,5,10.71,1.0,-107.10000000000001
572,6,12.72,1.0,-127.2
572,7,39.03,1.0,-390.3
572,8,14.02,1.0,-140.2
572,9,40.17,0.0,-0.0
572,10,53.02,0.0,-0.0
572,11,55.9,0.0,-0.0
572,12,58.66,0.0,-0.0
572,13,56.46,0.0,-0.0
572,14,55.29,1.0,-552.9
572,15,55.08,0.0,-0.0
572,16,52.82,1.0,-528.2
572,17,50.56,0.0,-0.0
572,18,51.97,0.0,-0.0
572,19,54.04,1.0,-540.4
572,20,50.51,0.0,-0.0
572,21,32.46,0.0,-0.0
572,22,19.86,1.0,-198.6
572,23,49.63,1.0,-496.3
572,24,45.1,-1.0,360.8
573,1,14.54,1.0,-145.39999999999998
573,2,14.29,1.0,-142.89999999999998
573,3,11.36,1.0,-113.6
573,4,10.56,1.0,-105.60000000000001
573,5,10.67,1.0,-106.7
573,6,11.6,1.0,-116.0
573,7,38.57,1.0,-385.7
573,8,50.21,1.0,-502.1
573,9,56.57,0.0,-0.0
573,10,57.08,0.0,-0.0
573,11,54.93,0.0,-0.0
573,12,55.53,0.0,-0.0
573,13,55.28,0.0,-0.0
573,14,53.2,1.0,-532.0
573,15,54.51,0.0,-0.0
573,16,53.13,1.0,-531.3000000000001
573,17,52.28,0.0,-0.0
573,18,53.02,0.0,-0.0
573,19,53.2,1.0,-532.0
573,20,53.21,0.0,-0.0
573,21,39.51,0.0,-0.0
573,22,42.48,1.0,-424.79999999999995
573,23,51.7,1.0,-517.0
573,24,46.25,-1.0,370.0
574,1,25.28,1.0,-252.8
574,2,27.67,1.0,-276.70000000000005
574,3,14.84,1.0,-148.4
574,4,11.69,1.0,-116.89999999999999
574,5,11.81,1.0,-118.10000000000001
574,6,15.4,1.0,-154.0
574,7,15.61,1.0,-156.1
574,8,40.26,1.0,-402.59999999999997
574,9,45.95,0.0,-0.0
574,10,54.99,0.0,-0.0
574,11,58.0,0.0,-0.0
574,12,60.0,0.0,-0.0
574,13,55.13,0.0,-0.0
574,14,54.25,1.0,-542.5
574,15,53.96,0.0,-0.0
574,16,53.0,1.0,-530.0
574,17,50.28,0.0,-0.0
574,18,45.55,0.0,-0.0
574,19,50.86,1.0,-508.6
574,20,50.87,0.0,-0.0
574,21,44.56,0.0,-0.0
574,22,40.57,1.0,-405.7
574,23,51.37,1.0,-513.6999999999999
574,24,46.14,-1.0,369.12
575,1,42.71,1.0,-427.1
575,2,17.96,1.0,-179.60000000000002
575,3,12.46,1.0,-124.60000000000001
575,4,10.8,1.0,-108.0
575,5,11.19,1.0,-111.89999999999999
575,6,12.58,1.0,-125.8
575,7,13.23,1.0,-132.3
575,8,53.18,1.0,-531.8
575,9,57.92,0.0,-0.0
575,10,58.0,0.0,-0.0
575,11,57.51,0.0,-0.0
575,12,58.26,0.0,-0.0
575,13,56.09,0.0,-0.0
575,14,53.18,1.0,-531.8
575,15,52.0,0.0,-0.0
575,16,49.7,1.0,-497.0
575,17,47.97,0.0,-0.0
575,18,49.41,0.0,-0.0
575,19,50.93,1.0,-509.3
575,20,49.95,0.0,-0.0
575,21,32.68,0.0,-0.0
575,22,47.99,1.0,-479.90000000000003
575,23,50.83,1.0,-508.29999999999995
575,24,44.6,-1.0,356.8
576,1,11.78,1.0,-117.8
576,2,13.26,1.0,-132.6
576,3,11.07,1.0,-110.7
576,4,10.63,1.0,-106.30000000000001
576,5,10.54,1.0,-105.39999999999999
576,6,10.47,1.0,-104.7
576,7,10.66,1.0,-106.6
576,8,10.95,1.0,-109.5
576,9,12.97,0.0,-0.0
576,10,15.93,0.0,-0.0
576,11,16.18,0.0,-0.0
576,12,16.64,0.0,-0.0
576,13,18.47,0.0,-0.0
576,14,16.45,1.0,-164.5
576,15,16.07,0.0,-0.0
576,16,15.13,1.0,-151.3
576,17,13.93,0.0,-0.0
576,18,13.54,0.0,-0.0
576,19,15.29,1.0,-152.89999999999998
576,20,15.21,0.0,-0.0
576,21,13.59,0.0,-0.0
576,22,14.35,1.0,-143.5
576,23,16.96,1.0,-169.60000000000002
576,24,16.27,-1.0,130.16
577,1,13.69,1.0,-136.9
577,2,12.67,1.0,-126.7
577,3,10.69,1.0,-106.89999999999999
577,4,10.2,1.0,-102.0
577,5,10.19,1.0,-101.89999999999999
577,6,10.19,1.0,-101.89999999999999
577,7,10.19,1.0,-101.89999999999999
577,8,10.2,1.0,-102.0
577,9,10.11,0.0,-0.0
577,10,10.19,0.0,-0.0
577,11,12.55,0.0,-0.0
577,12,14.66,0.0,-0.0
577,13,17.13,0.0,-0.0
577,14,14.59,1.0,-145.9
577,15,13.01,0.0,-0.0
577,16,12.08,1.0,-120.8
577,17,12.75,0.0,-0.0
577,18,12.75,0.0,-0.0
577,19,14.02,1.0,-140.2
577,20,14.7,0.0,-0.0
577,21,15.48,0.0,-0.0
577,22,17.47,1.0,-174.7
577,23,44.93,1.0,-449.3
577,24,19.51,-1.0,156.08000000000004
578,1,10.19,1.0,-101.89999999999999
578,2,10.11,1.0,-101.1
578,3,10.11,1.0,-101.1
578,4,10.18,1.0,-101.8
578,5,10.19,1.0,-101.89999999999999
578,6,10.19,1.0,-101.89999999999999
578,7,11.46,1.0,-114.60000000000001
578,8,22.84,1.0,-228.4
578,9,54.94,0.0,-0.0
578,10,54.93,0.0,-0.0
578,11,54.1,0.0,-0.0
578,12,56.0,0.0,-0.0
578,13,57.91,0.0,-0.0
578,14,56.18,1.0,-561.8
578,15,51.49,0.0,-0.0
578,16,48.99,1.0,-489.90000000000003
578,17,45.0,0.0,-0.0
578,18,45.0,0.0,-0.0
578,19,44.31,1.0,-443.1
578,20,50.99,0.0,-0.0
578,21,16.83,0.0,-0.0
578,22,17.07,1.0,-170.7
578,23,49.95,1.0,-499.5
578,24,42.78,-1.0,342.24
579,1,14.11,1.0,-141.1
579,2,14.16,1.0,-141.6
579,3,12.03,1.0,-120.3
579,4,10.5,1.0,-105.0
579,5,10.41,1.0,-104.1
579,6,11.89,1.0,-118.9
579,7,12.33,1.0,-123.3
579,8,47.44,1.0,-474.4
579,9,19.79,0.0,-0.0
579,10,53.19,0.0,-0.0
579,11,54.94,0.0,-0.0
579,12,56.0,0.0,-0.0
579,13,53.19,0.0,-0.0
579,14,54.0,1.0,-540.0
579,15,53.2,0.0,-0.0
579,16,52.45,1.0,-524.5
579,17,51.82,0.0,-0.0
579,18,53.66,0.0,-0.0
579,19,56.21,1.0,-562.1
579,20,56.79,0.0,-0.0
579,21,53.09,0.0,-0.0
579,22,50.73,1.0,-507.29999999999995
579,23,50.94,1.0,-509.4
579,24,41.31,-1.0,330.48
580,1,12.9,1.0,-129.0
580,2,12.46,1.0,-124.60000000000001
580,3,11.05,1.0,-110.5
580,4,10.62,1.0,-106.19999999999999
580,5,11.32,1.0,-113.2
580,6,10.88,1.0,-108.80000000000001
580,7,11.36,1.0,-113.6
580,8,45.8,1.0,-458.0
580,9,52.66,0.0,-0.0
580,10,54.62,0.0,-0.0
580,11,54.97,0.0,-0.0
580,12,54.98,0.0,-0.0
580,13,53.55,0.0,-0.0
580,14,53.99,1.0,-539.9
580,15,54.31,0.0,-0.0
580,16,53.75,1.0,-537.5
580,17,53.0,0.0,-0.0
580,18,53.2,0.0,-0.0
580,19,55.05,1.0,-550.5
580,20,54.94,0.0,-0.0
580,21,17.26,0.0,-0.0
580,22,46.99,1.0,-469.90000000000003
580,23,50.93,1.0,-509.3
580,24,45.2,-1.0,361.6
581,1,10.25,1.0,-102.5
581,2,10.19,1.0,-101.89999999999999
581,3,10.19,1.0,-101.89999999999999
581,4,10.15,1.0,-101.5
581,5,10.1,1.0,-101.0
581,6,10.19,1.0,-101.89999999999999
581,7,10.2,1.0,-102.0
581,8,32.94,1.0,-329.4
581,9,52.76,0.0,-0.0
581,10,53.2,0.0,-0.0
581,11,53.28,0.0,-0.0
581,12,58.01,0.0,-0.0
581,13,57.81,0.0,-0.0
581,14,53.19,1.0,-531.9
581,15,41.8,0.0,-0.0
581,16,51.91,1.0,-519.0999999999999
581,17,41.1,0.0,-0.0
581,18,50.84,0.0,-0.0
581,19,53.2,1.0,-532.0
581,20,45.01,0.0,-0.0
581,21,41.1,0.0,-0.0
581,22,33.7,1.0,-337.0
581,23,52.47,1.0,-524.7
581,24,46.87,-1.0,374.96000000000004
582,1,14.49,1.0,-144.9
582,2,11.5,1.0,-115.0
582,3,10.45,1.0,-104.5
582,4,10.48,1.0,-104.80000000000001
582,5,10.47,1.0,-104.7
582,6,10.48,1.0,-104.80000000000001
582,7,12.21,1.0,-122.10000000000001
582,8,14.76,1.0,-147.6
582,9,48.99,0.0,-0.0
582,10,53.2,0.0,-0.0
582,11,57.25,0.0,-0.0
582,12,58.01,0.0,-0.0
582,13,58.01,0.0,-0.0
582,14,55.04,1.0,-550.4
582,15,52.78,0.0,-0.0
582,16,51.64,1.0,-516.4
582,17,38.07,0.0,-0.0
582,18,46.2,0.0,-0.0
582,19,50.9,1.0,-509.0
582,20,49.99,0.0,-0.0
582,21,38.07,0.0,-0.0
582,22,48.02,1.0,-480.20000000000005
582,23,50.91,1.0,-509.09999999999997
582,24,44.97,-1.0,359.76
583,1,23.43,1.0,-234.3
583,2,14.04,1.0,-140.39999999999998
583,3,12.87,1.0,-128.7
583,4,10.79,1.0,-107.89999999999999
583,5,10.49,1.0,-104.9
583,6,10.93,1.0,-109.3
583,7,10.47,1.0,-104.7
583,8,10.82,1.0,-108.2
583,9,13.26,0.0,-0.0
583,10,16.16,0.0,-0.0
583,11,18.28,0.0,-0.0
583,12,21.54,0.0,-0.0
583,13,30.47,0.0,-0.0
583,14,21.37,1.0,-213.70000000000002
583,15,19.42,0.0,-0.0
583,16,16.76,1.0,-167.60000000000002
583,17,16.23,0.0,-0.0
583,18,16.18,0.0,-0.0
583,19,27.22,1.0,-272.2
583,20,24.34,0.0,-0.0
583,21,22.6,0.0,-0.0
583,22,22.13,1.0,-221.29999999999998
583,23,43.26,1.0,-432.59999999999997
583,24,38.02,-1.0,304.16
584,1,13.05,1.0,-130.5
584,2,14.94,1.0,-149.4
584,3,9.95,1.0,-99.5
584,4,8.3,1.0,-83.0
584,5,8.27,1.0,-82.69999999999999
584,6,8.24,1.0,-82.4
584,7,8.17,1.0,-81.7
584,8,8.22,1.0,-82.2
584,9,9.02,0.0,-0.0
584,10,14.0,0.0,-0.0
584,11,16.81,0.0,-0.0
584,12,18.74,0.0,-0.0
584,13,20.5,0.0,-0.0
584,14,18.52,1.0,-185.2
584,15,15.71,0.0,-0.0
584,16,13.18,1.0,-131.8
584,17,13.03,0.0,-0.0
584,18,12.83,0.0,-0.0
584,19,15.45,1.0,-154.5
584,20,18.23,0.0,-0.0
584,21,18.73,0.0,-0.0
584,22,22.84,1.0,-228.4
584,23,26.55,1.0,-265.5
584,24,25.3,-1.0,202.4
585,1,12.0,1.0,-120.0
585,2,12.06,1.0,-120.60000000000001
585,3,10.26,1.0,-102.6
585,4,10.02,1.0,-100.19999999999999
585,5,9.98,1.0,-99.80000000000001
585,6,9.98,1.0,-99.80000000000001
585,7,10.18,1.0,-101.8
585,8,12.91,1.0,-129.1
585,9,17.76,0.0,-0.0
585,10,31.88,0.0,-0.0
585,11,49.0,0.0,-0.0
585,12,53.2,0.0,-0.0
585,13,50.98,0.0,-0.0
585,14,45.93,1.0,-459.3
585,15,45.01,0.0,-0.0
585,16,28.76,1.0,-287.6
585,17,17.34,0.0,-0.0
585,18,18.38,0.0,-0.0
585,19,39.38,1.0,-393.8
585,20,45.04,0.0,-0.0
585,21,44.69,0.0,-0.0
585,22,43.99,1.0,-439.90000000000003
585,23,44.76,1.0,-447.59999999999997
585,24,35.02,-1.0,280.16
586,1,13.47,1.0,-134.70000000000002
586,2,10.04,1.0,-100.39999999999999
586,3,4.15,1.0,-41.5
586,4,9.9,1.0,-99.0
586,5,5.48,1.0,-54.800000000000004
586,6,11.25,1.0,-112.5
586,7,12.93,1.0,-129.3
586,8,18.15,1.0,-181.5
586,9,42.83,0.0,-0.0
586,10,43.0,0.0,-0.0
586,11,43.0,0.0,-0.0
586,12,44.0,0.0,-0.0
586,13,45.13,0.0,-0.0
586,14,45.3,1.0,-453.0
586,15,43.93,0.0,-0.0
586,16,43.0,1.0,-430.0
586,17,36.21,0.0,-0.0
586,18,39.22,0.0,-0.0
586,19,45.76,1.0,-457.59999999999997
586,20,45.77,0.0,-0.0
586,21,31.81,0.0,-0.0
586,22,45.36,1.0,-453.6
586,23,51.03,1.0,-510.3
586,24,38.27,-1.0,306.16
587,1,12.89,1.0,-128.9
587,2,12.67,1.0,-126.7
587,3,10.19,1.0,-101.89999999999999
587,4,10.14,1.0,-101.4
587,5,10.14,1.0,-101.4
587,6,10.19,1.0,-101.89999999999999
587,7,13.29,1.0,-132.89999999999998
587,8,37.28,1.0,-372.8
587,9,46.1,0.0,-0.0
587,10,51.12,0.0,-0.0
587,11,51.97,0.0,-0.0
587,12,53.59,0.0,-0.0
587,13,51.93,0.0,-0.0
587,14,51.08,1.0,-510.79999999999995
587,15,50.68,0.0,-0.0
587,16,49.0,1.0,-490.0
587,17,47.18,0.0,-0.0
587,18,49.0,0.0,-0.0
587,19,52.38,1.0,-523.8000000000001
587,20,49.93,0.0,-0.0
587,21,28.19,0.0,-0.0
587,22,38.16,1.0,-381.59999999999997
587,23,46.87,1.0,-468.7
587,24,39.7,-1.0,317.6
588,1,29.34,1.0,-293.4
588,2,14.22,1.0,-142.20000000000002
588,3,10.15,1.0,-101.5
588,4,10.01,1.0,-100.1
588,5,10.01,1.0,-100.1
588,6,10.18,1.0,-101.8
588,7,21.88,1.0,-218.79999999999998
588,8,37.77,1.0,-377.70000000000005
588,9,53.2,0.0,-0.0
588,10,53.3,0.0,-0.0
588,11,51.69,0.0,-0.0
588,12,50.18,0.0,-0.0
588,13,48.02,0.0,-0.0
588,14,46.55,1.0,-465.5
588,15,47.34,0.0,-0.0
588,16,46.93,1.0,-469.3
588,17,47.27,0.0,-0.0
588,18,49.94,0.0,-0.0
588,19,52.5,1.0,-525.0
588,20,53.14,0.0,-0.0
588,21,52.49,0.0,-0.0
588,22,52.53,1.0,-525.3
588,23,53.28,1.0,-532.8
588,24,42.6,-1.0,340.8
589,1,38.83,1.0,-388.29999999999995
589,2,37.27,1.0,-372.70000000000005
589,3,22.01,1.0,-220.10000000000002
589,4,13.23,1.0,-132.3
589,5,15.01,1.0,-150.1
589,6,23.18,1.0,-231.8
589,7,43.89,1.0,-438.9
589,8,52.96,1.0,-529.6
589,9,51.82,0.0,-0.0
589,10,53.2,0.0,-0.0
589,11,55.01,0.0,-0.0
589,12,56.06,0.0,-0.0
589,13,58.28,0.0,-0.0
589,14,55.08,1.0,-550.8
589,15,53.2,0.0,-0.0
589,16,50.95,1.0,-509.5
589,17,51.33,0.0,-0.0
589,18,53.19,0.0,-0.0
589,19,53.66,1.0,-536.5999999999999
589,20,53.28,0.0,-0.0
589,21,53.19,0.0,-0.0
589,22,53.19,1.0,-531.9
589,23,55.03,1.0,-550.3
589,24,52.5,-1.0,420.0
590,1,50.54,1.0,-505.4
590,2,44.42,1.0,-444.20000000000005
590,3,40.83,1.0,-408.29999999999995
590,4,39.04,1.0,-390.4
590,5,38.21,1.0,-382.1
590,6,38.51,1.0,-385.09999999999997
590,7,39.05,1.0,-390.5
590,8,41.19,1.0,-411.9
590,9,47.56,0.0,-0.0
590,10,50.96,0.0,-0.0
590,11,52.53,0.0,-0.0
590,12,54.96,0.0,-0.0
