day,hour,price,action,reward
31,17,41.24,0.0,-412.40000000000003
31,18,52.0,0.0,-520.0
31,19,58.07,0.0,-580.7
31,20,50.01,0.0,-500.09999999999997
31,21,42.01,0.0,-420.09999999999997
31,22,33.01,0.0,-330.09999999999997
31,23,36.0,0.0,-360.0
31,24,26.01,0.0,-260.1
32,1,28.0,0.0,-0.0
32,2,27.8,0.0,-0.0
32,3,26.0,0.0,-0.0
32,4,24.0,0.0,-0.0
32,5,23.2,0.0,-0.0
32,6,30.0,0.0,-0.0
32,7,35.0,0.0,-0.0
32,8,50.19,0.0,-0.0
32,9,53.0,0.0,-0.0
32,10,54.69,0.0,-0.0
32,11,58.78,0.0,-0.0
32,12,56.55,0.0,-0.0
32,13,52.0,0.0,-520.0
32,14,55.01,0.0,-550.1
32,15,51.23,0.0,-512.3
32,16,50.22,0.0,-502.2
32,17,56.07,0.0,-560.7
32,18,62.26,0.0,-622.6
32,19,87.1,0.0,-871.0
32,20,60.48,0.0,-604.8
32,21,49.99,0.0,-499.90000000000003
32,22,38.01,0.0,-380.09999999999997
32,23,38.01,0.0,-380.09999999999997
32,24,31.81,0.0,-318.09999999999997
33,1,26.81,0.0,-0.0
33,2,25.81,0.0,-0.0
33,3,25.5,0.0,-0.0
33,4,25.0,0.0,-0.0
33,5,19.59,0.0,-0.0
33,6,26.01,0.0,-0.0
33,7,32.85,0.0,-0.0
33,8,49.82,0.0,-0.0
33,9,51.0,0.0,-0.0
33,10,52.0,0.0,-0.0
33,11,52.0,0.0,-0.0
33,12,52.0,0.0,-0.0
33,13,49.83,0.0,-498.29999999999995
33,14,47.84,0.0,-478.40000000000003
33,15,44.42,0.0,-444.20000000000005
33,16,40.68,0.0,-406.8
33,17,39.57,0.0,-395.7
33,18,47.9,0.0,-479.0
33,19,53.6,0.0,-536.0
33,20,49.38,0.0,-493.8
33,21,38.99,0.0,-389.90000000000003
33,22,32.0,0.0,-320.0
33,23,28.91,0.0,-289.1
33,24,28.71,0.0,-287.1
34,1,29.0,0.0,-0.0
34,2,25.12,0.0,-0.0
34,3,24.0,0.0,-0.0
34,4,20.86,0.0,-0.0
